
## START ### 

ID              | Open Time       | Close Time      | Side            | Amount          | Open Price      | Close Price     | Close Type      | Capital Change 
      000000139 |           12504 |           12505 |           Short |           1.356  |         17294.7 |         17297.2 |       Stop loss |           -3.39
      000000140 |           12552 |           12553 |           Short |           1.347  |         17341.1 |         17338.8 |       Stop loss |           3.098
      000000141 |           12584 |           12586 |            Long |           1.355  |         17312.9 |         17319.3 |       Stop loss |           8.672
      000000142 |           12674 |           12676 |            Long |           1.368  |         17334.0 |         17329.9 |       Stop loss |          -5.609
      000000143 |           12740 |           12741 |           Short |           1.365  |         17249.4 |         17246.0 |       Stop loss |           4.641
      000000144 |           12774 |           12775 |            Long |           1.376  |         17212.8 |         17208.1 |       Stop loss |          -6.467
      000000145 |           12855 |           12858 |            Long |           1.367  |         17186.0 |         17194.4 |       Stop loss |          11.483
      000000146 |           12949 |           12951 |           Short |           1.387  |         17187.4 |         17184.1 |       Stop loss |           4.577
      000000147 |           12995 |           12996 |           Short |           1.393  |         17208.2 |         17208.0 |       Stop loss |           0.279
      000000148 |           13026 |           13027 |           Short |           1.393  |         17215.3 |         17210.2 |       Stop loss |           7.104
      000000149 |           13106 |           13107 |            Long |           1.408  |         17182.6 |         17179.5 |       Stop loss |          -4.365
      000000150 |           13252 |           13254 |            Long |           1.398  |         17213.6 |         17211.0 |       Stop loss |          -3.635
      000000151 |           13360 |           13364 |            Long |           1.393  |         17189.6 |         17188.1 |       Stop loss |           -2.09
      000000152 |           13437 |           13438 |            Long |           1.389  |         17195.2 |         17192.5 |       Stop loss |           -3.75
      000000153 |           13576 |           13579 |           Short |           1.379  |         17241.4 |         17243.8 |       Stop loss |           -3.31
      000000154 |           13635 |           13636 |            Long |           1.372  |         17257.4 |         17255.6 |       Stop loss |           -2.47
      000000155 |           13728 |           13730 |           Short |            1.37  |         17223.0 |         17218.5 |       Stop loss |           6.165
      000000156 |           13801 |           13802 |            Long |           1.378  |         17263.1 |         17266.3 |       Stop loss |            4.41
      000000157 |           13855 |           13856 |            Long |           1.385  |         17271.4 |         17273.1 |       Stop loss |           2.354
      000000158 |           13922 |           13923 |            Long |           1.385  |         17323.9 |         17321.4 |       Stop loss |          -3.462
      000000159 |           14019 |           14021 |           Short |           1.379  |         17320.5 |         17317.2 |       Stop loss |           4.551
      000000160 |           14088 |           14089 |           Short |           1.379  |         17416.1 |         17416.1 |       Stop loss |             0.0
      000000161 |           14157 |           14158 |           Short |            1.38  |         17411.5 |         17406.8 |       Stop loss |           6.486
      000000162 |           14251 |           14253 |           Short |           1.387  |         17461.3 |         17463.2 |       Stop loss |          -2.635
      000000163 |           14293 |           14295 |           Short |           1.385  |         17422.8 |         17425.7 |       Stop loss |          -4.017
      000000164 |           14329 |           14332 |           Short |           1.378  |         17431.3 |         17426.0 |       Stop loss |           7.303
      000000165 |           14412 |           14413 |            Long |            1.39  |         17442.0 |         17443.6 |       Stop loss |           2.224
      000000166 |           14526 |           14527 |           Short |           1.394  |         17429.0 |         17429.9 |       Stop loss |          -1.255
      000000167 |           14652 |           14662 |           Short |           1.394  |         17408.7 |         17399.6 |       Stop loss |          12.685
